frb_name,b_kpc,z_gal,logmass,dm_cos_delta
FRB20221029A,1245.8405861979172,0.3927,11.041803317589071,332.15665519865763
FRB20221029A,1501.8094843872386,0.481146,11.413843736484683,332.15665519865763
FRB20221029A,1468.217486952064,0.426204,11.709713874065756,332.15665519865763
FRB20221029A,737.1930808876248,0.150767,10.330264323113221,332.15665519865763
FRB20221029A,1655.4709619517687,0.456833,10.308116584683635,332.15665519865763
FRB20221029A,1583.2783714136144,0.421138,11.27462597417453,332.15665519865763
FRB20221029A,1574.7258916652186,0.399814,10.859083971529675,332.15665519865763
FRB20221029A,1539.0909144207608,0.395663,10.82567479950526,332.15665519865763
FRB20221029A,1691.3721077948867,0.381769,10.53404262430444,332.15665519865763
FRB20221029A,909.7673113558657,0.165076,10.308999913310428,332.15665519865763
FRB20221029A,1779.3155038723226,0.382408,10.192107485025318,332.15665519865763
FRB20221029A,1963.4543969379154,0.465965,10.397248151178468,332.15665519865763
FRB20221029A,1664.07805695677,0.386301,11.286555428270972,332.15665519865763
FRB20221029A,643.8103443375487,0.10728,10.568121232171364,332.15665519865763
FRB20221029A,1101.3694548473163,0.179814,10.964865752185961,332.15665519865763
FRB20221029A,1986.7441536967624,0.408908,10.311358179793684,332.15665519865763
FRB20221029A,1757.2673206050617,0.358979,10.780114781254563,332.15665519865763
FRB20221029A,1219.3036117027277,0.182583,10.115371633576505,332.15665519865763
FRB20221029A,1195.1281745835672,0.166636,10.36244898566179,332.15665519865763
FRB20221029A,1122.1160998103294,0.176045,10.880751351838649,332.15665519865763
FRB20221029A,1568.9572829344143,0.265973,11.336018170165666,332.15665519865763
FRB20221029A,1673.9736031453956,0.232971,10.675971483778845,332.15665519865763
FRB20221029A,1409.7610155571667,0.188354,10.144041310341795,332.15665519865763
FRB20221029A,1108.7601946341463,0.143247,10.044587673587827,332.15665519865763
FRB20221029A,1647.5230076864334,0.229849,10.208744047421966,332.15665519865763
FRB20221029A,1031.126506141606,0.128637,10.488196457596743,332.15665519865763
FRB20221029A,1067.8511589435445,0.126852,10.430264671078783,332.15665519865763
FRB20221029A,1142.1080485677176,0.141713,10.604004104705409,332.15665519865763
FRB20231226A,1494.7164254811682,0.043264,10.206978213976042,9.723052692993491
FRB20231226A,1033.5870396767766,0.086507,10.710594194646404,9.723052692993491
FRB20231226A,1281.884890645724,0.070047,10.479562584474355,9.723052692993491
FRB20231226A,1542.3194157521104,0.085201,10.683625910725173,9.723052692993491
FRB20231226A,1639.024212971918,0.103892,10.390600395974303,9.723052692993491
FRB20231226A,1876.0719817244997,0.118757,11.063477544648766,9.723052692993491
FRB20231226A,389.902936797572,0.031031,10.707580839510596,9.723052692993491
FRB20231226A,925.1097120176752,0.096068,10.599769191826631,9.723052692993491
FRB20231226A,602.7011887043104,0.123591,10.137653971873474,9.723052692993491
FRB20231226A,220.92663440645475,0.032185,10.96079686503193,9.723052692993491
FRB20231226A,473.3913149903322,0.082751,10.837642014774804,9.723052692993491
FRB20231226A,499.54118641431813,0.091647,10.123976890200735,9.723052692993491
FRB20231226A,1692.097422772908,0.0759,10.019622144563058,9.723052692993491
FRB20231226A,1942.9550115149484,0.123547,10.588765616477602,9.723052692993491
FRB20231226A,1443.5497871094617,0.120158,10.806065744387666,9.723052692993491
FRB20231226A,1206.679515248756,0.107732,11.209311160563653,9.723052692993491
FRB20231226A,1541.0313798104926,0.114427,10.133105024260537,9.723052692993491
FRB20231226A,419.9912803742782,0.038506,10.67929901661118,9.723052692993491
FRB20231226A,950.1507067552282,0.068699,10.791811768751273,9.723052692993491
FRB20231226A,1300.3341751327805,0.11528,11.123246495139881,9.723052692993491
FRB20231226A,1899.2393442945768,0.123711,10.81822008655754,9.723052692993491
FRB20231226A,924.6710205392883,0.024019,10.848113015700548,9.723052692993491
FRB20231226A,1651.656771131788,0.080153,10.148219899930922,9.723052692993491
FRB20231226A,1869.9248266916209,0.084753,10.307765073921846,9.723052692993491
FRB20231226A,506.47252434834854,0.105138,10.11001587784381,9.723052692993491
FRB20231226A,195.87354833707545,0.050141,11.245970745349936,9.723052692993491
FRB20231226A,504.81457539870024,0.11606,10.331034085370797,9.723052692993491
FRB20231226A,482.0845011839811,0.108514,10.177435470853215,9.723052692993491
FRB20231226A,484.6400447488449,0.088014,10.093252977535764,9.723052692993491
FRB20231226A,316.3437383145409,0.054008,10.407301552497366,9.723052692993491
FRB20231226A,1635.054291735163,0.124761,10.633088730964216,9.723052692993491
FRB20231226A,1527.517283598946,0.111157,10.213526622913154,9.723052692993491
FRB20231226A,1512.29539983242,0.112022,10.458771150324736,9.723052692993491
FRB20231226A,1984.7062786095062,0.104462,11.533366225431173,9.723052692993491
FRB20231226A,1695.2180008270534,0.081232,10.40049398316436,9.723052692993491
FRB20231226A,1932.3378663594665,0.068565,10.107165309206563,9.723052692993491
FRB20231226A,1748.4689672141926,0.045183,10.325471660351248,9.723052692993491
FRB20231226A,1455.8823924453695,0.036097,10.72040130552779,9.723052692993491
FRB20231226A,1502.6646608352382,0.052266,10.225152744526682,9.723052692993491
FRB20230216A,1872.5988346919091,0.139588,11.160123046795679,185.52627617233816
FRB20230216A,1711.3883545036745,0.16157,10.613611083909403,185.52627617233816
FRB20230216A,1802.6438429382563,0.146072,10.175211632191989,185.52627617233816
FRB20230216A,1813.3271975122486,0.142014,11.064798959199573,185.52627617233816
FRB20230216A,1983.7205340466385,0.217726,11.672650421158574,185.52627617233816
FRB20230216A,1417.6569607198485,0.129552,10.594132042073362,185.52627617233816
FRB20230216A,1522.5977307395801,0.197355,10.309512998273915,185.52627617233816
FRB20230216A,1137.4648582844638,0.121106,10.06651909212011,185.52627617233816
FRB20230216A,1980.645887007631,0.234448,10.35201762911932,185.52627617233816
FRB20230216A,1790.7441786618679,0.220988,10.456479785863543,185.52627617233816
FRB20230216A,1979.1494338294117,0.160299,10.42853210099313,185.52627617233816
FRB20230216A,1771.7373983672635,0.173652,10.323280463529262,185.52627617233816
FRB20230216A,1724.8126942846086,0.116393,10.02137471122982,185.52627617233816
FRB20230216A,1919.4585666434216,0.229654,10.171171204011069,185.52627617233816
FRB20230216A,1529.846385315421,0.175866,10.43673048275878,185.52627617233816
FRB20230216A,1934.0826818043984,0.364348,10.845329899465924,185.52627617233816
FRB20230216A,1666.0906324793386,0.247407,10.394875416538637,185.52627617233816
FRB20230216A,1608.6824423329113,0.259188,11.301409628066905,185.52627617233816
FRB20230216A,1920.7485205620912,0.317264,10.346583344616915,185.52627617233816
FRB20230216A,1159.69658802321,0.174011,10.004908845387417,185.52627617233816
FRB20230216A,1719.8893507065873,0.406548,10.812894304179636,185.52627617233816
FRB20230216A,1268.524505484932,0.232026,10.713973642766817,185.52627617233816
FRB20230216A,1076.6317443694006,0.22662,10.369808679835927,185.52627617233816
FRB20230216A,1315.3799901636476,0.207951,10.835018410343404,185.52627617233816
FRB20230216A,1618.0883899587232,0.288176,10.481416793197225,185.52627617233816
FRB20230216A,1619.6299045844426,0.354659,10.648234428484038,185.52627617233816
FRB20230216A,978.242641765705,0.148465,10.056766872866769,185.52627617233816
FRB20230216A,1067.2194692563164,0.345968,10.06750900694629,185.52627617233816
FRB20230216A,1859.0410459535246,0.297248,11.189665261235731,185.52627617233816
FRB20230216A,813.6694269916246,0.109382,10.827910729175494,185.52627617233816
FRB20230216A,994.6801280119643,0.124989,10.182448807443851,185.52627617233816
FRB20230216A,1564.902387767473,0.408668,10.878829130097794,185.52627617233816
FRB20230216A,1333.925198573586,0.324917,10.970332655391317,185.52627617233816
FRB20230216A,1633.7342614071817,0.253255,10.871745012516923,185.52627617233816
FRB20230216A,1218.975487998219,0.180227,10.020924416693433,185.52627617233816
FRB20230216A,1576.8474770339749,0.258651,10.781478063521783,185.52627617233816
FRB20230216A,1937.9637372974669,0.421882,10.2913785806553,185.52627617233816
FRB20230216A,1572.6994629744318,0.369345,10.047902623683008,185.52627617233816
FRB20230216A,1336.5690507058573,0.345525,10.659038243455448,185.52627617233816
FRB20230216A,1067.4565314113306,0.252519,10.110796538666216,185.52627617233816
FRB20230216A,1292.7057878214982,0.369693,11.08844681378983,185.52627617233816
FRB20230216A,1132.391949671409,0.393393,10.117596116298902,185.52627617233816
FRB20230216A,1004.1479810486094,0.295428,11.038978232282211,185.52627617233816
FRB20230216A,879.254515882402,0.213331,10.302236017573922,185.52627617233816
FRB20230216A,1024.9167708013897,0.242698,10.805923283552723,185.52627617233816
FRB20230216A,1273.799003712898,0.383066,10.10782400694145,185.52627617233816
FRB20230216A,1100.2856967261953,0.325623,10.302297683340115,185.52627617233816
FRB20230216A,864.4105579849314,0.250504,11.14053018277136,185.52627617233816
FRB20230216A,1091.2318630424395,0.366898,10.222135723734674,185.52627617233816
FRB20230216A,752.573564970458,0.242351,11.391294704409383,185.52627617233816
FRB20230216A,690.5685962805313,0.177331,10.10757454675358,185.52627617233816
FRB20230216A,785.8277278457023,0.26793,10.556546501857557,185.52627617233816
FRB20230216A,775.6899768788418,0.295317,10.233453745436462,185.52627617233816
FRB20230216A,591.5951928996143,0.273626,10.376700283172093,185.52627617233816
FRB20230216A,908.4660021451041,0.261621,11.09485523774913,185.52627617233816
FRB20230216A,1055.4781770765037,0.359787,10.336882792905644,185.52627617233816
FRB20230216A,867.53792405167,0.280901,10.529322165985242,185.52627617233816
FRB20230216A,867.6082107814892,0.279702,10.386707625884766,185.52627617233816
FRB20230216A,655.3601734979424,0.262243,10.747584072890389,185.52627617233816
FRB20230216A,841.8965035661686,0.27517,11.362500189513478,185.52627617233816
FRB20230216A,728.6826318138645,0.238114,11.618107951001031,185.52627617233816
FRB20230216A,852.120933928837,0.368131,10.844745587046763,185.52627617233816
FRB20230216A,369.3765138582837,0.241772,10.657378675119853,185.52627617233816
FRB20230216A,296.94395895989334,0.23677,10.809319165042385,185.52627617233816
FRB20230216A,397.2536201891326,0.241499,10.849514128973277,185.52627617233816
FRB20230216A,430.4281580177025,0.241221,10.116061826453487,185.52627617233816
FRB20230216A,1663.0476437356683,0.360342,10.960029304513263,185.52627617233816
FRB20230216A,1090.2440281065878,0.384898,11.350091915136638,185.52627617233816
FRB20230216A,1397.5996369963673,0.262582,10.74267427849338,185.52627617233816
FRB20230216A,1572.1513106355296,0.328973,10.713977101786453,185.52627617233816
FRB20230216A,1264.4955999723356,0.302731,10.473163839267052,185.52627617233816
FRB20230216A,745.079093472191,0.160826,10.48375256193543,185.52627617233816
FRB20230216A,701.9160784459286,0.156817,10.475817595074341,185.52627617233816
FRB20230216A,700.8249649669898,0.245426,10.802741192434121,185.52627617233816
FRB20230216A,709.563043105025,0.259854,10.638154942623931,185.52627617233816
FRB20230216A,583.9102481516142,0.290725,10.046902028379334,185.52627617233816
FRB20230216A,994.7277186269323,0.346128,10.254072990817974,185.52627617233816
FRB20230216A,940.7784349389162,0.323869,10.122984900734236,185.52627617233816
FRB20230216A,720.0422278849468,0.296789,10.27480214532215,185.52627617233816
FRB20230216A,698.0515815077389,0.381927,11.023054657792464,185.52627617233816
FRB20230216A,603.3860140361161,0.223548,10.545604961336151,185.52627617233816
FRB20230216A,687.0616087823266,0.290133,10.81638713381323,185.52627617233816
FRB20230216A,651.7742201386928,0.313942,10.330643704928068,185.52627617233816
FRB20230216A,474.1785224970511,0.204732,11.316257323121247,185.52627617233816
FRB20230216A,618.3119068955571,0.289512,10.496563605756556,185.52627617233816
FRB20230216A,456.6951559989565,0.211639,11.174995696748269,185.52627617233816
FRB20230216A,1055.4402274402519,0.368566,10.341500913787645,185.52627617233816
FRB20230216A,513.6786805624662,0.19153,10.584217043482335,185.52627617233816
FRB20230216A,869.8181773705954,0.348588,11.232255757804598,185.52627617233816
FRB20230216A,403.5525937239896,0.32095,10.617883875001414,185.52627617233816
FRB20230216A,674.7942890373959,0.404377,11.018467796785536,185.52627617233816
FRB20230216A,1026.6814362355972,0.221812,11.068895918002244,185.52627617233816
FRB20230216A,1136.6959599130523,0.270106,11.010910581703019,185.52627617233816
FRB20230216A,1677.7117409721998,0.345985,10.757832814399334,185.52627617233816
FRB20230216A,1715.7971879960173,0.346562,10.44091517603942,185.52627617233816
FRB20230216A,1240.8032403056404,0.266479,10.28019627289069,185.52627617233816
FRB20230216A,671.4300526626043,0.194999,10.87654161894087,185.52627617233816
FRB20230216A,1198.4967835835316,0.398022,10.482524128767281,185.52627617233816
FRB20230216A,992.5195376211318,0.287886,10.989328687046712,185.52627617233816
FRB20230216A,99.00595608451685,0.364354,10.471984711338857,185.52627617233816
FRB20230216A,568.1475276564846,0.234832,10.552586950476623,185.52627617233816
FRB20230216A,565.2645093434431,0.221445,10.682551378523971,185.52627617233816
FRB20230216A,1067.2903211887156,0.421188,10.660928582590726,185.52627617233816
FRB20230216A,894.9999591677094,0.300671,10.237232186498275,185.52627617233816
FRB20230216A,869.2959988422033,0.288908,10.553167691943848,185.52627617233816
FRB20230216A,930.1552224938827,0.21175,10.287024004137647,185.52627617233816
FRB20230216A,964.2866769453251,0.186702,10.608060991409813,185.52627617233816
FRB20230216A,855.1159987430166,0.191712,10.740447794189855,185.52627617233816
FRB20230216A,1340.5842402946525,0.275596,10.606996197113842,185.52627617233816
FRB20230216A,1786.582013824665,0.373569,10.87425259505526,185.52627617233816
FRB20230216A,1043.8335356641169,0.179435,10.314159614241408,185.52627617233816
FRB20230216A,865.0637331032859,0.102461,10.177612007613437,185.52627617233816
FRB20230216A,1755.6447253144336,0.273661,10.794036506094969,185.52627617233816
FRB20230216A,1828.9943971183552,0.276398,11.164736736636783,185.52627617233816
FRB20230216A,1749.2400171123918,0.166757,10.247803400530032,185.52627617233816
FRB20230216A,1845.5484988834162,0.176332,10.523836212774434,185.52627617233816
FRB20230216A,1673.4525552091209,0.264287,10.098641902557421,185.52627617233816
FRB20230216A,1768.2923541032558,0.347414,11.383603068039475,185.52627617233816
FRB20230216A,1597.3674119079847,0.264348,10.55176379259958,185.52627617233816
FRB20230216A,1798.1548426447946,0.235093,10.789071745459319,185.52627617233816
FRB20230216A,546.2962134214058,0.049999,10.141869126121115,185.52627617233816
FRB20230216A,708.4495249330496,0.060497,10.761318022148018,185.52627617233816
FRB20230216A,1855.298052250717,0.404653,10.380463259562546,185.52627617233816
FRB20230216A,1893.0268722949072,0.40782,10.617116555642438,185.52627617233816
FRB20230216A,1673.8567652168092,0.283727,10.869211989714799,185.52627617233816
FRB20230216A,1962.6188873396063,0.225185,10.294517972798715,185.52627617233816
FRB20230216A,701.5454773410279,0.066336,10.389767968121546,185.52627617233816
FRB20230216A,1840.7702797755776,0.377507,10.751198870355399,185.52627617233816
FRB20230216A,1551.6347717443418,0.231781,10.008060588242802,185.52627617233816
FRB20230216A,1017.1104209287025,0.229592,10.235952379259041,185.52627617233816
FRB20230216A,1901.4606548132415,0.405573,10.853302146043177,185.52627617233816
FRB20230216A,958.1609897785982,0.11645,10.269941432937692,185.52627617233816
FRB20230216A,1552.8261425217954,0.188763,10.110572160783612,185.52627617233816
FRB20230216A,1713.0007679586,0.294793,10.184800420592666,185.52627617233816
FRB20230216A,1205.0680387714897,0.19861,10.345468392626216,185.52627617233816
FRB20230216A,1151.6531053313242,0.288305,11.423097384818943,185.52627617233816
FRB20230216A,1200.9313564122476,0.29135,10.841999509348197,185.52627617233816
FRB20230216A,1082.8303644495902,0.213789,10.388056232660288,185.52627617233816
FRB20230216A,839.9129964763725,0.227888,10.66345975416372,185.52627617233816
FRB20230216A,1416.8113216086206,0.384715,10.043985960558619,185.52627617233816
FRB20230216A,1030.7739835836921,0.299099,11.135333534005992,185.52627617233816
FRB20230216A,1280.8125567653772,0.391255,10.270177278309044,185.52627617233816
FRB20230216A,1218.0931298948565,0.202833,10.682431432621229,185.52627617233816
FRB20230216A,1312.7278813283046,0.301976,10.885953159679103,185.52627617233816
FRB20230216A,1839.284902254378,0.367544,10.522105120803488,185.52627617233816
FRB20230216A,1264.0256757944119,0.224363,10.65028616647627,185.52627617233816
FRB20230216A,1839.5771979852557,0.248237,10.221190477226825,185.52627617233816
FRB20230216A,1081.6460801897065,0.126059,10.098510503227121,185.52627617233816
FRB20230216A,1256.6422748301286,0.197991,10.409744606794778,185.52627617233816
FRB20230216A,1950.2363734581772,0.29073,10.91971509982843,185.52627617233816
FRB20230216A,1964.7378383629589,0.26592,10.273665387776584,185.52627617233816
FRB20230216A,1020.4340955960542,0.120613,10.845925305574923,185.52627617233816
FRB20230216A,968.5007900184265,0.37942,10.202701964527908,185.52627617233816
FRB20230216A,1097.1160574592661,0.360204,10.542077151035478,185.52627617233816
FRB20230216A,1282.333451690751,0.401261,10.597666446473267,185.52627617233816
FRB20230216A,824.8052190016175,0.183534,10.902578266054327,185.52627617233816
FRB20230216A,781.8529663038881,0.205925,11.190190693743649,185.52627617233816
FRB20230216A,738.112318741017,0.193038,10.150276998838743,185.52627617233816
FRB20230216A,1874.210253350559,0.424554,10.663015236491649,185.52627617233816
FRB20230216A,1519.2357514177775,0.260515,10.256425947412962,185.52627617233816
FRB20230216A,1941.5939705935086,0.330337,10.536338146423294,185.52627617233816
FRB20230216A,734.1656730865632,0.102852,10.38546679374966,185.52627617233816
FRB20230216A,1939.0212528748773,0.359675,11.070707531497561,185.52627617233816
FRB20230216A,1932.692627971481,0.34226,10.335520517239798,185.52627617233816
FRB20230216A,1723.8168571591411,0.276735,10.240168612937698,185.52627617233816
FRB20230216A,1581.4132419155208,0.224766,10.348804204342484,185.52627617233816
FRB20230216A,1936.3327223677863,0.339729,10.51781550214988,185.52627617233816
FRB20230216A,1548.1751852420375,0.199997,10.997453838954195,185.52627617233816
FRB20230216A,1736.9418260143577,0.214122,10.718299236302176,185.52627617233816
FRB20230216A,1673.750364053725,0.181849,10.210924151433682,185.52627617233816
FRB20230216A,1713.0214292811193,0.19556,10.766902355604968,185.52627617233816
FRB20230216A,1916.7043392035523,0.202313,10.61579233413269,185.52627617233816
FRB20230216A,1327.4423873627068,0.151239,11.041007501143254,185.52627617233816
FRB20230216A,1701.5160710213786,0.186681,10.400879474108411,185.52627617233816
FRB20230216A,1419.326356466562,0.135605,11.326731928110632,185.52627617233816
FRB20230216A,1852.3062854264033,0.193855,10.080715308793572,185.52627617233816
FRB20230216A,1769.6714622160623,0.134974,10.258788846571273,185.52627617233816
FRB20220330D,1793.3324058777257,0.130536,10.838337486516131,-35.465369144757986
FRB20220330D,1749.4157967858807,0.130477,10.5215509720324,-35.465369144757986
FRB20220330D,1736.6267331569297,0.139734,10.13456922814602,-35.465369144757986
FRB20220330D,1822.5564371476726,0.164968,10.15300942188778,-35.465369144757986
FRB20220330D,1847.4112761725487,0.164303,11.119840480380205,-35.465369144757986
FRB20220330D,1676.9799539470928,0.174668,10.631405245654001,-35.465369144757986
FRB20220330D,1789.8284867023096,0.11915,10.82840194087185,-35.465369144757986
FRB20220330D,1760.566397671173,0.142538,10.623842680384536,-35.465369144757986
FRB20220330D,1774.1597276992338,0.180505,10.994620574847623,-35.465369144757986
FRB20220330D,1397.3149800155702,0.143549,11.034856028354959,-35.465369144757986
FRB20220330D,1063.0315879851232,0.088909,10.301716066441868,-35.465369144757986
FRB20220330D,1537.6233331927708,0.187514,10.290859257879788,-35.465369144757986
FRB20220330D,1237.7939795054508,0.120043,10.811359138601,-35.465369144757986
FRB20220330D,1533.42197135956,0.176027,11.310060677731725,-35.465369144757986
FRB20220330D,1998.7713811991046,0.241692,11.284066172546487,-35.465369144757986
FRB20220330D,1461.1978022692238,0.181995,10.353222458942097,-35.465369144757986
FRB20220330D,1883.5632138359924,0.270739,11.314007062752601,-35.465369144757986
FRB20220330D,1843.7353049022465,0.246981,10.615800916541168,-35.465369144757986
FRB20220330D,1775.767021150468,0.291781,10.380019732111462,-35.465369144757986
FRB20220330D,1452.4696506280848,0.24861,10.660050877287325,-35.465369144757986
FRB20220330D,1235.1662934529343,0.27589,10.075015080676929,-35.465369144757986
FRB20220330D,1127.7935014072864,0.255559,10.37409117275191,-35.465369144757986
FRB20220330D,852.001157164289,0.210291,10.134008304892802,-35.465369144757986
FRB20220330D,888.1439694718069,0.250982,10.356656540302787,-35.465369144757986
FRB20220330D,1996.5810117596268,0.250782,11.007470931620956,-35.465369144757986
FRB20220330D,1756.7410293555615,0.186739,10.753104418547132,-35.465369144757986
FRB20220330D,1606.8432259255248,0.243915,10.176417836697368,-35.465369144757986
FRB20220330D,1735.5213661405667,0.205512,10.714346259370405,-35.465369144757986
FRB20220330D,1476.7483066456955,0.212104,10.842927479528505,-35.465369144757986
FRB20220330D,1218.5047230540852,0.275794,10.437080087526832,-35.465369144757986
FRB20220330D,830.7366593897149,0.204354,10.797140494163546,-35.465369144757986
FRB20220330D,666.7886254090307,0.204446,10.004294821730126,-35.465369144757986
FRB20220330D,1502.450894212427,0.22447,10.981998936514273,-35.465369144757986
FRB20220330D,1488.0673112130455,0.224474,11.174077331485336,-35.465369144757986
FRB20220330D,1534.49873326083,0.213845,10.400235979764751,-35.465369144757986
FRB20220330D,1606.7267178029972,0.245634,11.274454341313271,-35.465369144757986
FRB20220330D,1243.1601039122686,0.210265,11.031704210429545,-35.465369144757986
FRB20220330D,1749.8004211046166,0.283962,10.24492829396675,-35.465369144757986
FRB20220330D,766.1063878882898,0.232447,10.913088268746803,-35.465369144757986
FRB20220330D,733.2851396327869,0.218937,10.316777822572556,-35.465369144757986
FRB20220330D,679.7881625946115,0.233767,10.63170490544083,-35.465369144757986
FRB20220330D,1406.777172587684,0.199954,10.42939311855391,-35.465369144757986
FRB20220330D,605.6470797120841,0.259982,10.308640041754694,-35.465369144757986
FRB20220330D,1976.6997344983008,0.291528,10.751609754169806,-35.465369144757986
FRB20220330D,455.78641516685377,0.231737,10.865386912617106,-35.465369144757986
FRB20220330D,458.88226850176903,0.233922,11.039772948144254,-35.465369144757986
FRB20220330D,650.1513387946098,0.245425,10.232616731521944,-35.465369144757986
FRB20220330D,501.33055807309967,0.280776,10.41543303028635,-35.465369144757986
FRB20220330D,343.1453851947149,0.245052,10.069568180057912,-35.465369144757986
FRB20220330D,281.1094364505732,0.291514,10.589134951513024,-35.465369144757986
FRB20220330D,620.4416734624981,0.297113,10.340702166980714,-35.465369144757986
FRB20220330D,541.3710315636325,0.165781,10.040470724841107,-35.465369144757986
FRB20220330D,498.50310760490356,0.269496,10.871376741811146,-35.465369144757986
FRB20220330D,580.91449293463,0.211,10.776568307555983,-35.465369144757986
FRB20220330D,537.1977412040849,0.201805,10.620490697899394,-35.465369144757986
FRB20220330D,778.0663049027623,0.247561,10.065549353178728,-35.465369144757986
FRB20220330D,807.2816560511371,0.238239,10.790114548062883,-35.465369144757986
FRB20220330D,680.8658677030551,0.191208,10.275803515441375,-35.465369144757986
FRB20220330D,1213.6681389299067,0.228948,10.358405655700906,-35.465369144757986
FRB20220330D,1901.1628995747044,0.246018,10.380575864054004,-35.465369144757986
FRB20220330D,1895.6008019883807,0.24519,10.167901607341847,-35.465369144757986
FRB20220330D,1436.6302995949727,0.217473,10.527525983110028,-35.465369144757986
FRB20220330D,1480.3794647811121,0.154727,10.085100688883514,-35.465369144757986
FRB20220330D,1421.6704730984454,0.250661,10.847783229497635,-35.465369144757986
FRB20220330D,1353.8527652632254,0.196355,10.370003873293365,-35.465369144757986
FRB20220330D,1445.615227748454,0.202931,11.00563204947871,-35.465369144757986
FRB20220330D,1631.2855719032596,0.231774,10.833406669261056,-35.465369144757986
FRB20220330D,1674.3735131581063,0.233864,10.369707857848963,-35.465369144757986
FRB20220330D,1696.0679878091482,0.221214,10.085176712869071,-35.465369144757986
FRB20220330D,1644.1551720294024,0.202333,11.048875345735446,-35.465369144757986
FRB20220330D,1372.9215772043617,0.220554,10.730528391931916,-35.465369144757986
FRB20220330D,1581.5595154550167,0.225602,10.333434312400755,-35.465369144757986
FRB20220330D,1474.683874193875,0.208021,11.434675818876418,-35.465369144757986
FRB20220330D,1462.186851146433,0.209602,10.492909019813423,-35.465369144757986
FRB20220330D,1419.4225212239314,0.214968,10.203785530131018,-35.465369144757986
FRB20220330D,1055.4929471447701,0.185055,10.109966586943495,-35.465369144757986
FRB20220330D,1574.2965817260997,0.236033,10.932718361176118,-35.465369144757986
FRB20220330D,1601.7729925919634,0.208722,10.436965500969903,-35.465369144757986
FRB20220330D,1347.955265377112,0.207218,10.630890009379852,-35.465369144757986
FRB20220330D,1637.6930556985815,0.282637,10.9338285880131,-35.465369144757986
FRB20220330D,1926.6821701587112,0.269317,10.896888494099674,-35.465369144757986
FRB20220330D,1733.635249018995,0.087224,10.43553830330944,-35.465369144757986
FRB20220330D,1654.0356923622255,0.075986,10.569128660324388,-35.465369144757986
FRB20220330D,1157.6329601819664,0.276779,10.542554396819344,-35.465369144757986
FRB20220330D,684.3305365594847,0.172291,10.347368522867601,-35.465369144757986
FRB20220330D,922.8545196707125,0.255463,10.80691387083748,-35.465369144757986
FRB20220330D,1575.2906049832218,0.274221,10.135762088009926,-35.465369144757986
FRB20220330D,1672.898854915225,0.187879,10.011788184907331,-35.465369144757986
FRB20220330D,1929.033519051325,0.201815,10.922818714779556,-35.465369144757986
FRB20220330D,1304.1305936530512,0.128018,10.041920115133406,-35.465369144757986
FRB20220330D,1482.7241921224434,0.134969,10.196687045733563,-35.465369144757986
FRB20220330D,1174.596602363442,0.098297,10.09813980389145,-35.465369144757986
FRB20220330D,1809.0855040331467,0.255815,10.52390709679345,-35.465369144757986
FRB20220330D,1155.5563548711873,0.117647,10.259698891304957,-35.465369144757986
FRB20220330D,1179.2437138564276,0.121287,10.15150120496613,-35.465369144757986
FRB20220330D,1382.203940330898,0.135704,11.019546507791336,-35.465369144757986
FRB20220330D,908.5570694321178,0.281774,10.307174781664651,-35.465369144757986
FRB20220330D,621.5365215617396,0.140639,10.230417312683688,-35.465369144757986
FRB20220330D,1032.4216537516506,0.275773,10.338246805844504,-35.465369144757986
FRB20220330D,992.1529875051602,0.199749,10.151453373011599,-35.465369144757986
FRB20220330D,983.3299453660096,0.198359,11.672689510618353,-35.465369144757986
FRB20220330D,734.2641778662969,0.162797,10.928856188429197,-35.465369144757986
FRB20220330D,1420.042127936614,0.2429,10.074815507146656,-35.465369144757986
FRB20220330D,1263.840183180979,0.228757,10.603603145502385,-35.465369144757986
FRB20220330D,1693.048454202707,0.289517,10.186678341735576,-35.465369144757986
FRB20220330D,1640.8307366997813,0.248273,10.787466782443335,-35.465369144757986
FRB20220330D,1488.418987685944,0.227429,10.538899720684611,-35.465369144757986
FRB20220330D,1156.7967556566227,0.15497,10.70767254535877,-35.465369144757986
FRB20220330D,1544.9652384732358,0.195991,10.541384496669975,-35.465369144757986
FRB20220330D,1623.6881880836142,0.193545,10.504717559032835,-35.465369144757986
FRB20220330D,1818.8063378124257,0.140599,10.361383741364225,-35.465369144757986
FRB20220330D,1911.7055213757367,0.192637,10.463995397623378,-35.465369144757986
FRB20220330D,1745.357267573509,0.148191,10.307604368162732,-35.465369144757986
FRB20220330D,1593.1789024429181,0.122121,10.48872530677528,-35.465369144757986
FRB20220330D,1644.133653129086,0.139107,10.504320476500737,-35.465369144757986
FRB20220330D,1258.2506374710022,0.062604,10.090158102099906,-35.465369144757986
FRB20220330D,1507.323814368917,0.097208,10.805644024987926,-35.465369144757986
FRB20220330D,1924.9991179119247,0.083258,10.286091815816576,-35.465369144757986
FRB20240213A,1548.8321179659215,0.085376,10.505558525018444,66.6270887469069
FRB20240213A,1480.0021324292295,0.092685,10.857936413800346,66.6270887469069
FRB20240213A,524.0383410615618,0.090204,10.26124144191417,66.6270887469069
FRB20240213A,1709.2058585873026,0.090036,10.243944339484756,66.6270887469069
FRB20240213A,753.7874674882867,0.094628,10.591375222916973,66.6270887469069
FRB20240213A,887.0576511722262,0.06775,10.357850670798804,66.6270887469069
FRB20240213A,1244.911130162829,0.075343,10.4485062511856,66.6270887469069
